class_weight,kernel,C,gamma,accuracy -,precision Beach,precision Sunset,precision FallFoliage,precision Field,precision Mountain,precision Urban,recall Beach,recall Sunset,recall FallFoliage,recall Field,recall Mountain,recall Urban,Hamming-Loss -,coef0,degree
balanced,rbf,1.0,0.003401360544217687,0.8674242424242423,0.869962216624685,0.9730769230769231,0.9287475345167654,0.9013098464317976,0.8648428232502962,0.8702001633986925,0.8478157644824311,0.9148550724637681,0.9042307692307693,0.8610710854947166,0.8105971896955504,0.8105835806132541,0.07835497835497836,,
balanced,rbf,10.0,0.003401360544217687,0.803939393939394,0.8765384615384615,0.9846230158730159,0.9392361111111109,0.900670794633643,0.8703183520599252,0.877177700348432,0.7628205128205128,0.9030797101449275,0.8811538461538462,0.8179634966378482,0.6848165495706479,0.7367705242334321,0.06614718614718615,,
balanced,rbf,100.0,0.003401360544217687,0.7994155844155845,0.8762860082304526,0.9856150793650794,0.9396505376344085,0.9000262054507336,0.8705571565802115,0.8811837455830389,0.7579534662867995,0.9039855072463768,0.8811538461538462,0.8121998078770413,0.6746682279469164,0.7323194856577645,0.06588744588744588,,
balanced,poly,0.1,0.003401360544217687,0.8437012987012987,0.8751197318007662,0.9818376068376068,0.9255505505505507,0.8992052023121387,0.8619791666666665,0.8638211382113821,0.8104226020892688,0.8614130434782609,0.8865384615384615,0.8493035542747359,0.7876658860265419,0.8011869436201781,0.07246753246753247,1.0,5.0
balanced,poly,1.0,0.003401360544217687,0.8303679653679653,0.8737089201877934,0.9663333333333333,0.918918918918919,0.905105973025048,0.8701923076923076,0.8542870905587668,0.8061490978157644,0.8852657004830918,0.8673076923076923,0.8370557156580211,0.7602459016393442,0.7770771513353115,0.0741991341991342,1.0,3.0
balanced,poly,0.01,0.05832118435198043,0.8321861471861473,0.8752415458937199,0.9774159663865546,0.9188262195121951,0.9003623188405797,0.8585069444444443,0.8571428571428571,0.7941595441595442,0.8592995169082126,0.8892307692307693,0.8377761767531221,0.7699063231850117,0.7831355093966369,0.07523809523809524,1.0,2.0
